main_category,sub_category,ratings,no_of_ratings,discount_price,actual_price,Unnamed: 0
"tv, audio & cameras",Camera Accessories,3.9,319,₹445,"₹1,199",
"tv, audio & cameras",Camera Accessories,3.5,3,₹333,₹666,
"tv, audio & cameras",Camera Accessories,,,,"₹5,917.75",
"tv, audio & cameras",Camera Accessories,,,₹340,₹799,
"tv, audio & cameras",Camera Accessories,,,₹979,"₹1,861",
"tv, audio & cameras",Camera Accessories,5.0,1,₹129,₹329,
"tv, audio & cameras",Camera Accessories,3.8,15,₹597,₹699,
"tv, audio & cameras",Camera Accessories,4.5,473,"₹1,999","₹3,990",
"tv, audio & cameras",Camera Accessories,,,₹199,₹599,
"tv, audio & cameras",Camera Accessories,4.0,110,"₹5,250","₹17,856",
"tv, audio & cameras",Camera Accessories,4.0,534,₹644,"₹1,299",
"tv, audio & cameras",Camera Accessories,,,,,
"tv, audio & cameras",Camera Accessories,4.4,55,"₹1,499","₹2,250",
"tv, audio & cameras",Camera Accessories,4.1,"5,651",₹249,₹499,
"tv, audio & cameras",Camera Accessories,4.1,"2,824",₹369,"₹1,049",
"tv, audio & cameras",Camera Accessories,3.0,20,₹499,"₹1,899",
"tv, audio & cameras",Camera Accessories,4.5,128,"₹1,299","₹2,999",
"tv, audio & cameras",Camera Accessories,4.8,266,"₹15,355","₹22,995",
"tv, audio & cameras",Camera Accessories,1.4,2,"₹2,999","₹3,999",
"tv, audio & cameras",Camera Accessories,4.6,"8,561","₹9,168","₹21,000",
"tv, audio & cameras",Camera Accessories,Get,FREE Delivery by Amazon,₹599,"₹1,499",
"tv, audio & cameras",Camera Accessories,,,₹199,₹999,
"tv, audio & cameras",Camera Accessories,,,₹299,₹999,
"tv, audio & cameras",Camera Accessories,,,₹390,₹899,
"tv, audio & cameras",Camera Accessories,3.7,158,"₹1,100","₹8,000",
"tv, audio & cameras",Camera Accessories,3.7,166,₹239,₹499,
"tv, audio & cameras",Camera Accessories,4.0,1,₹999,"₹1,899",
"tv, audio & cameras",Camera Accessories,4.8,"1,917","₹4,300","₹4,600",
"tv, audio & cameras",Camera Accessories,,,"₹1,199","₹2,399",
"tv, audio & cameras",Camera Accessories,3.5,3,₹620,₹798,
"tv, audio & cameras",Camera Accessories,4.0,78,₹179,₹999,
"tv, audio & cameras",Camera Accessories,,,₹392,₹999,
"tv, audio & cameras",Camera Accessories,4.4,"3,311","₹1,089","₹1,549",
"tv, audio & cameras",Camera Accessories,4.2,49,₹599,₹999,
"tv, audio & cameras",Camera Accessories,3.6,16,₹329,₹699,
"tv, audio & cameras",Camera Accessories,4.3,"2,899",₹967,"₹6,673",
"tv, audio & cameras",Camera Accessories,3.8,23,"₹1,790","₹1,890",
"tv, audio & cameras",Camera Accessories,4.0,1,"₹4,600","₹5,500",
"tv, audio & cameras",Camera Accessories,2.0,1,₹299,₹999,
"tv, audio & cameras",Camera Accessories,4.1,55,₹189,₹449,
"tv, audio & cameras",Camera Accessories,3.1,22,₹899,"₹1,599",
"tv, audio & cameras",Camera Accessories,3.5,19,₹230,₹400,
"tv, audio & cameras",Camera Accessories,4.7,22,₹989,₹999,
"tv, audio & cameras",Camera Accessories,3.8,93,₹399,₹499,
"tv, audio & cameras",Camera Accessories,4.2,4,₹449,₹999,
"tv, audio & cameras",Camera Accessories,3.9,7,₹180,₹399,
"tv, audio & cameras",Camera Accessories,,,₹199,₹599,
"tv, audio & cameras",Camera Accessories,3.5,3,₹279,"₹1,199",
"tv, audio & cameras",Camera Accessories,3.8,42,₹999,"₹2,500",
"tv, audio & cameras",Camera Accessories,4.0,303,₹549,"₹1,045",
"tv, audio & cameras",Camera Accessories,4.6,123,"₹2,299","₹3,999",
"tv, audio & cameras",Camera Accessories,,,,₹650,
"tv, audio & cameras",Camera Accessories,3.9,134,₹319,₹799,
"tv, audio & cameras",Camera Accessories,4.1,25,₹298,₹599,
"tv, audio & cameras",Camera Accessories,4.5,2,₹289,₹999,
"tv, audio & cameras",Camera Accessories,4.5,282,₹998,"₹1,690",
"tv, audio & cameras",Camera Accessories,3.8,56,₹179,₹999,
"tv, audio & cameras",Camera Accessories,3.7,8,₹499,"₹1,499",
"tv, audio & cameras",Camera Accessories,4.0,417,₹245,₹999,
"tv, audio & cameras",Camera Accessories,5.0,1,₹379,₹900,
"tv, audio & cameras",Camera Accessories,4.5,674,"₹1,301","₹2,199",
"tv, audio & cameras",Camera Accessories,4.4,3,₹168,₹399,
"tv, audio & cameras",Camera Accessories,4.6,818,"₹1,750","₹1,800",
"tv, audio & cameras",Camera Accessories,3.6,20,₹498,"₹1,000",
"tv, audio & cameras",Camera Accessories,3.8,981,₹699,"₹1,999",
"tv, audio & cameras",Camera Accessories,4.7,4,₹99,₹499,
"tv, audio & cameras",Camera Accessories,4.0,29,₹449,₹999,
"tv, audio & cameras",Camera Accessories,4.0,103,₹659,"₹1,499",
"tv, audio & cameras",Camera Accessories,2.5,3,"₹5,499","₹8,995",
"tv, audio & cameras",Camera Accessories,4.7,"1,061","₹5,953","₹9,953",
"tv, audio & cameras",Camera Accessories,,,₹911,"₹1,999",
"tv, audio & cameras",Camera Accessories,,,"₹1,070","₹1,650",
"tv, audio & cameras",Camera Accessories,4.7,"2,399","₹1,899","₹2,100",
"tv, audio & cameras",Camera Accessories,4.5,796,,"₹5,800",
"tv, audio & cameras",Camera Accessories,1.0,1,₹399,"₹1,499",
"tv, audio & cameras",Camera Accessories,4.3,"1,128","₹2,191","₹3,500",
"tv, audio & cameras",Camera Accessories,3.5,8,₹499,"₹1,499",
"tv, audio & cameras",Camera Accessories,,,₹478,"₹1,000",
"tv, audio & cameras",Camera Accessories,3.3,19,"₹1,599","₹2,999",
"tv, audio & cameras",Camera Accessories,4.0,4,₹522,₹750,
"tv, audio & cameras",Camera Accessories,Get,Only 2 left in stock.,₹349,₹899,
"tv, audio & cameras",Camera Accessories,3.7,3,₹599,"₹1,299",
"tv, audio & cameras",Camera Accessories,4.6,"2,355",₹870,"₹3,700",
"tv, audio & cameras",Camera Accessories,3.3,7,₹610,"₹1,007",
"tv, audio & cameras",Camera Accessories,3.8,6,₹599,"₹1,200",
"tv, audio & cameras",Camera Accessories,,,₹597,"₹1,000",
"tv, audio & cameras",Camera Accessories,4.7,5,₹499,₹899,
"tv, audio & cameras",Camera Accessories,Get,FREE Delivery by Amazon,"₹2,903","₹6,000",
"tv, audio & cameras",Camera Accessories,5.0,2,₹517,"₹1,100",
"tv, audio & cameras",Camera Accessories,3.2,10,₹299,₹999,
"tv, audio & cameras",Camera Accessories,4.8,"3,326","₹3,200","₹3,400",
"tv, audio & cameras",Camera Accessories,4.1,8,₹195,₹999,
"tv, audio & cameras",Camera Accessories,3.0,2,"₹2,999","₹6,000",
"tv, audio & cameras",Camera Accessories,4.7,24,₹785,₹790,
"tv, audio & cameras",Camera Accessories,,,₹249,₹599,
"tv, audio & cameras",Camera Accessories,3.6,9,₹399,₹899,
"tv, audio & cameras",Camera Accessories,3.8,6,₹219,₹365,
"tv, audio & cameras",Camera Accessories,5.0,1,"₹2,146.99","₹10,734.95",
"tv, audio & cameras",Camera Accessories,3.7,5,₹947.60,"₹2,000",
"tv, audio & cameras",Camera Accessories,,,"₹2,700","₹4,495",
"tv, audio & cameras",Camera Accessories,4.1,"3,762",₹199,₹700,
"tv, audio & cameras",Camera Accessories,4.2,"1,553","₹1,769","₹2,995",
"tv, audio & cameras",Camera Accessories,3.2,74,₹498,₹998,
"tv, audio & cameras",Camera Accessories,4.8,"6,424","₹5,875","₹11,750",
"tv, audio & cameras",Camera Accessories,3.5,102,₹491,"₹1,199",
"tv, audio & cameras",Camera Accessories,4.1,58,,₹160,
"tv, audio & cameras",Camera Accessories,3.5,64,₹696,"₹1,500",
"tv, audio & cameras",Camera Accessories,4.0,33,₹899,₹999,
"tv, audio & cameras",Camera Accessories,4.1,2,₹499,₹849,
"tv, audio & cameras",Camera Accessories,3.7,10,₹893,"₹1,499",
"tv, audio & cameras",Camera Accessories,4.2,254,"₹1,950","₹2,000",
"tv, audio & cameras",Camera Accessories,,,₹349,₹999,
"tv, audio & cameras",Camera Accessories,4.0,1,₹397,₹799,
"tv, audio & cameras",Camera Accessories,4.3,12,₹649,₹999,
"tv, audio & cameras",Camera Accessories,3.0,3,₹875,"₹2,599",
"tv, audio & cameras",Camera Accessories,4.0,40,"₹1,249","₹1,799",
"tv, audio & cameras",Camera Accessories,3.8,"2,720",₹299,₹999,
"tv, audio & cameras",Camera Accessories,3.7,143,₹149,₹299,
"tv, audio & cameras",Camera Accessories,5.0,1,₹599,"₹1,999",
"tv, audio & cameras",Camera Accessories,,,₹210,₹599,
"tv, audio & cameras",Camera Accessories,5.0,1,₹189,₹899,
"tv, audio & cameras",Camera Accessories,3.9,"1,661",₹439,₹799,
"tv, audio & cameras",Camera Accessories,4.0,1,"₹9,999","₹14,999",
"tv, audio & cameras",Camera Accessories,4.0,2,₹675,"₹2,999",
"tv, audio & cameras",Camera Accessories,,,₹379,₹699,
"tv, audio & cameras",Camera Accessories,3.7,10,"₹1,482","₹7,399",
"tv, audio & cameras",Camera Accessories,5.0,1,₹180,₹399,
"tv, audio & cameras",Camera Accessories,,,₹175,₹499,
"tv, audio & cameras",Camera Accessories,4.3,130,"₹2,799","₹3,999",
"tv, audio & cameras",Camera Accessories,4.2,43,₹179,₹399,
"tv, audio & cameras",Camera Accessories,4.3,69,₹499,₹599,
"tv, audio & cameras",Camera Accessories,3.9,434,₹999,"₹1,699",
"tv, audio & cameras",Camera Accessories,4.0,17,"₹3,479","₹8,200",
"tv, audio & cameras",Camera Accessories,,,₹499,"₹1,599",
"tv, audio & cameras",Camera Accessories,3.8,93,₹399,₹499,
"tv, audio & cameras",Camera Accessories,4.6,43,"₹23,000","₹27,000",
"tv, audio & cameras",Camera Accessories,5.0,6,₹549,"₹1,999",
"tv, audio & cameras",Camera Accessories,5.0,1,₹150,₹299,
"tv, audio & cameras",Camera Accessories,3.7,4,₹179,₹450,
"tv, audio & cameras",Camera Accessories,4.1,33,₹299,₹590,
"tv, audio & cameras",Camera Accessories,3.7,22,"₹1,934","₹2,500",
"tv, audio & cameras",Camera Accessories,4.5,10,,"₹3,499",
"tv, audio & cameras",Camera Accessories,4.0,"26,746",₹529,₹699,
"tv, audio & cameras",Camera Accessories,5.0,1,₹575,"₹1,199",
"tv, audio & cameras",Camera Accessories,,,₹846,"₹1,523",
"tv, audio & cameras",Camera Accessories,3.9,18,₹299,₹499,
"tv, audio & cameras",Camera Accessories,5.0,1,₹999,"₹1,999",
"tv, audio & cameras",Camera Accessories,,,"₹2,974","₹4,499",
"tv, audio & cameras",Camera Accessories,3.0,2,₹499,₹995,
"tv, audio & cameras",Camera Accessories,4.5,5,₹549,"₹1,299",
"tv, audio & cameras",Camera Accessories,4.2,"1,098",₹499,₹599,
"tv, audio & cameras",Camera Accessories,4.0,731,₹450,₹990,
"tv, audio & cameras",Camera Accessories,5.0,4,,₹999,
"tv, audio & cameras",Camera Accessories,4.5,369,₹479,₹599,
"tv, audio & cameras",Camera Accessories,3.9,195,₹439,₹999,
"tv, audio & cameras",Camera Accessories,4.2,135,₹500,"₹1,050",
"tv, audio & cameras",Camera Accessories,3.5,49,₹426,₹999,
"tv, audio & cameras",Camera Accessories,3.7,70,"₹3,099","₹6,995",
"tv, audio & cameras",Camera Accessories,4.7,220,"₹12,500","₹12,700",
"tv, audio & cameras",Camera Accessories,3.7,165,₹379,₹499,
"tv, audio & cameras",Camera Accessories,3.5,10,"₹3,500","₹4,300",
"tv, audio & cameras",Camera Accessories,3.6,34,₹339,₹599,
"tv, audio & cameras",Camera Accessories,4.5,"2,879","₹8,464","₹8,977",
"tv, audio & cameras",Camera Accessories,3.8,18,₹149,₹499,
"tv, audio & cameras",Camera Accessories,,,₹173,₹419,
"tv, audio & cameras",Camera Accessories,3.5,38,"₹2,500","₹8,000",
"tv, audio & cameras",Camera Accessories,4.4,4,₹423,"₹1,399",
"tv, audio & cameras",Camera Accessories,Get,Only 1 left in stock.,₹549,"₹1,299",
"tv, audio & cameras",Camera Accessories,3.7,92,₹237,₹750,
"tv, audio & cameras",Camera Accessories,4.2,324,₹599,"₹1,375",
"tv, audio & cameras",Camera Accessories,3.7,7,₹180,₹399,
"tv, audio & cameras",Camera Accessories,4.2,273,"₹4,102","₹7,000",
"tv, audio & cameras",Camera Accessories,4.3,"3,036",₹799,"₹1,918",
"tv, audio & cameras",Camera Accessories,5.0,2,₹489,"₹1,299",
"tv, audio & cameras",Camera Accessories,3.9,106,₹699,₹799,
"tv, audio & cameras",Camera Accessories,,,₹549,"₹1,299",
"tv, audio & cameras",Camera Accessories,4.0,100,₹699,"₹1,299",
"tv, audio & cameras",Camera Accessories,3.8,39,₹299,₹500,
"tv, audio & cameras",Camera Accessories,3.6,58,₹699,₹800,
"tv, audio & cameras",Camera Accessories,,,₹849,"₹1,800",
"tv, audio & cameras",Camera Accessories,4.0,1,₹499,₹999,
"tv, audio & cameras",Camera Accessories,4.5,133,₹918,"₹1,149",
"tv, audio & cameras",Camera Accessories,3.8,151,"₹2,200","₹5,000",
"tv, audio & cameras",Camera Accessories,,,₹349,₹989,
"tv, audio & cameras",Camera Accessories,4.7,288,"₹7,140","₹7,400",
"tv, audio & cameras",Camera Accessories,3.7,66,₹129,₹699,
"tv, audio & cameras",Camera Accessories,4.4,237,,₹350,
"tv, audio & cameras",Camera Accessories,4.5,"1,004",,₹340,
"tv, audio & cameras",Camera Accessories,4.8,5,"₹2,699","₹8,000",
"tv, audio & cameras",Camera Accessories,5.0,2,"₹3,700","₹17,000",
"tv, audio & cameras",Camera Accessories,4.3,372,₹299,₹599,
"tv, audio & cameras",Camera Accessories,4.1,339,₹950,"₹3,500",
"tv, audio & cameras",Camera Accessories,,,₹290,₹850,
"tv, audio & cameras",Camera Accessories,4.3,129,"₹4,400","₹4,590",
"tv, audio & cameras",Camera Accessories,4.5,"1,138","₹5,998","₹6,529",
"tv, audio & cameras",Camera Accessories,4.2,182,₹479,₹799,
"tv, audio & cameras",Camera Accessories,,,₹499,₹999,
"tv, audio & cameras",Camera Accessories,,,₹349,₹999,
"tv, audio & cameras",Camera Accessories,4.1,18,₹399,₹499,
"tv, audio & cameras",Camera Accessories,3.6,12,₹180,₹399,
"tv, audio & cameras",Camera Accessories,2.6,2,₹339,₹999,
"tv, audio & cameras",Camera Accessories,5.0,1,₹599,₹700,
"tv, audio & cameras",Camera Accessories,,,"₹1,239.64","₹2,065",
"tv, audio & cameras",Camera Accessories,3.2,11,"₹2,622","₹8,999",
"tv, audio & cameras",Camera Accessories,Get,FREE Delivery by Amazon,₹796,"₹1,439",
"tv, audio & cameras",Camera Accessories,4.6,190,"₹14,990","₹27,990",
"tv, audio & cameras",Camera Accessories,3.7,51,"₹1,999","₹3,499",
"tv, audio & cameras",Camera Accessories,3.6,11,₹165,₹198,
"tv, audio & cameras",Camera Accessories,4.7,767,"₹3,499","₹4,999",
"tv, audio & cameras",Camera Accessories,4.0,34,₹697,₹999,
"tv, audio & cameras",Camera Accessories,,,₹130,₹449,
"tv, audio & cameras",Camera Accessories,4.4,"7,635","₹1,100","₹1,400",
"tv, audio & cameras",Camera Accessories,,,₹99,₹299,
"tv, audio & cameras",Camera Accessories,3.7,7,₹715,"₹1,499",
"tv, audio & cameras",Camera Accessories,1.0,1,₹499,₹799,
"tv, audio & cameras",Camera Accessories,4.3,5,₹369,₹599,
"tv, audio & cameras",Camera Accessories,3.8,186,₹599,"₹1,500",
"tv, audio & cameras",Camera Accessories,2.7,3,"₹1,399","₹1,899",
"tv, audio & cameras",Camera Accessories,Get,FREE Delivery by Amazon,₹599,"₹1,500",
"tv, audio & cameras",Camera Accessories,,,₹249,₹499,
"tv, audio & cameras",Camera Accessories,4.4,"3,311","₹1,219","₹1,749",
"tv, audio & cameras",Camera Accessories,4.0,656,₹546,"₹1,375",
"tv, audio & cameras",Camera Accessories,3.4,7,₹379,₹899,
"tv, audio & cameras",Camera Accessories,3.4,"1,126",₹399,₹799,
"tv, audio & cameras",Camera Accessories,3.2,8,₹175,₹599,
"tv, audio & cameras",Camera Accessories,3.9,711,"₹1,377","₹1,990",
"tv, audio & cameras",Camera Accessories,3.5,18,₹799,"₹1,026",
"tv, audio & cameras",Camera Accessories,4.5,"2,051","₹5,878","₹8,399",
"tv, audio & cameras",Camera Accessories,4.4,232,"₹3,199","₹4,390",
"tv, audio & cameras",Camera Accessories,3.8,27,"₹1,499","₹1,999",
"tv, audio & cameras",Camera Accessories,,,₹225,₹500,
"tv, audio & cameras",Camera Accessories,3.1,6,₹599,"₹2,999",
"tv, audio & cameras",Camera Accessories,4.3,36,₹149,"₹9,255",
"tv, audio & cameras",Camera Accessories,4.5,55,"₹1,199","₹1,899",
"tv, audio & cameras",Camera Accessories,4.3,98,"₹12,143","₹12,714",
"tv, audio & cameras",Camera Accessories,4.2,488,₹299,"₹1,499",
"tv, audio & cameras",Camera Accessories,4.4,"18,719","₹1,999","₹3,399",
"tv, audio & cameras",Camera Accessories,4.4,734,₹400,₹999,
"tv, audio & cameras",Camera Accessories,3.5,56,₹499,"₹1,099",
"tv, audio & cameras",Camera Accessories,4.0,1,,,
"tv, audio & cameras",Camera Accessories,3.6,128,₹230,₹899,
"tv, audio & cameras",Camera Accessories,3.5,34,₹263,₹488,
"tv, audio & cameras",Camera Accessories,5.0,1,₹749,"₹1,299",
"tv, audio & cameras",Camera Accessories,3.2,30,₹429,"₹1,000",
"tv, audio & cameras",Camera Accessories,4.2,200,₹699,"₹1,999",
"tv, audio & cameras",Camera Accessories,3.4,20,,₹299,
"tv, audio & cameras",Camera Accessories,3.4,238,₹199,₹399,
"tv, audio & cameras",Camera Accessories,,,"₹1,154","₹2,058",
"tv, audio & cameras",Camera Accessories,3.9,9,₹999,"₹1,500",
"tv, audio & cameras",Camera Accessories,3.6,19,₹399,₹999,
"tv, audio & cameras",Camera Accessories,4.4,46,₹719,"₹1,149",
"tv, audio & cameras",Camera Accessories,4.0,48,₹102,₹255,
"tv, audio & cameras",Camera Accessories,3.8,755,₹748,₹899,
"tv, audio & cameras",Camera Accessories,4.2,526,₹331,₹349,
"tv, audio & cameras",Camera Accessories,,,"₹2,114.24","₹4,217.60",
"tv, audio & cameras",Camera Accessories,3.8,60,"₹2,954","₹3,599",
"tv, audio & cameras",Camera Accessories,3.3,14,₹299,₹999,
"tv, audio & cameras",Camera Accessories,4.0,42,₹199,₹550,
"tv, audio & cameras",Camera Accessories,3.5,6,"₹2,599","₹4,479",
"tv, audio & cameras",Camera Accessories,3.9,"1,661",₹599,"₹1,199",
"tv, audio & cameras",Camera Accessories,3.7,243,₹299,₹700,
"tv, audio & cameras",Camera Accessories,5.0,2,₹586,₹999,
"tv, audio & cameras",Camera Accessories,,,,₹650,
"tv, audio & cameras",Camera Accessories,4.4,6,,₹199,
"tv, audio & cameras",Camera Accessories,4.5,13,₹449,₹999,
"tv, audio & cameras",Camera Accessories,1.0,1,"₹1,239","₹1,999",
"tv, audio & cameras",Camera Accessories,4.3,358,"₹2,699","₹3,495",
"tv, audio & cameras",Camera Accessories,3.5,161,₹299,₹499,
"tv, audio & cameras",Camera Accessories,,,₹920,"₹1,299",
"tv, audio & cameras",Camera Accessories,2.2,2,₹299,₹499,
"tv, audio & cameras",Camera Accessories,4.4,127,₹489,"₹1,399",
"tv, audio & cameras",Camera Accessories,4.0,1,₹219,₹999,
"tv, audio & cameras",Camera Accessories,4.0,1,₹129,₹199,
"tv, audio & cameras",Camera Accessories,Get,Only 2 left in stock.,₹999,"₹1,499",
"tv, audio & cameras",Camera Accessories,Get,FREE Delivery by Amazon,₹499,"₹1,000",
"tv, audio & cameras",Camera Accessories,5.0,2,₹299,₹500,
"tv, audio & cameras",Camera Accessories,,,"₹33,999","₹45,999",
"tv, audio & cameras",Camera Accessories,4.0,1,₹999,"₹1,499",
"tv, audio & cameras",Camera Accessories,3.9,3,₹149,₹299,
"tv, audio & cameras",Camera Accessories,4.7,6,₹248,₹799,
"tv, audio & cameras",Camera Accessories,4.2,"2,286",₹649,"₹1,599",
"tv, audio & cameras",Camera Accessories,4.5,"15,549","₹2,250","₹4,499",
"tv, audio & cameras",Camera Accessories,,,₹109,₹399,
"tv, audio & cameras",Camera Accessories,2.5,2,"₹1,250","₹1,600",
"tv, audio & cameras",Camera Accessories,4.5,7,"₹1,970","₹2,999",
"tv, audio & cameras",Camera Accessories,,,₹449,"₹1,299",
"tv, audio & cameras",Camera Accessories,4.1,"5,651",₹279,₹499,
"tv, audio & cameras",Camera Accessories,4.8,24,"₹5,349","₹8,349",
"tv, audio & cameras",Camera Accessories,,,₹210,₹599,
"tv, audio & cameras",Camera Accessories,,,"₹1,999","₹4,999",
"tv, audio & cameras",Camera Accessories,3.3,3,₹599,"₹1,299",
"tv, audio & cameras",Camera Accessories,3.7,"2,080","₹7,300","₹8,990",
