,house_rules,host_since,host_response_rate,host_listings_count,host_total_listings_count,host_verifications,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,security_deposit_perc,cleaning_fee_perc,guests_included,extra_people_perc,maximum_minimum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_location,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,reviews_per_month,price,family,pool,luxury,private,studio,len_amenities,PCA
2542,False,2011,207.87734241908007,5.0,5.0,247.59587955625992,-33.856590000000004,151.20782,False,1,2.0,1.0,1.0,0.0,82.0,1,0.0,5,52,14,1,92.0,10.0,5,0,5,0.16,61,False,False,False,False,False,16,-738.9045097014694
2779,True,2018,207.87734241908007,2.0,2.0,210.02272727272728,-33.90182,151.2067,False,2,1.5,1.0,1.0,0.0,41.0,1,0.0,2,12,51,39,88.0,10.0,2,0,2,3.41,61,False,False,False,True,False,14,-1348.6936658083405
938,True,2016,207.87734241908007,1.0,1.0,176.9078014184397,-33.82715,151.08757,False,2,1.0,1.0,1.0,246.0,25.0,2,16.0,1,0,14,14,90.0,10.0,1,0,1,1.82,61,False,False,False,False,False,31,-1412.6680979567361
8938,True,2013,227.94736842105263,1.0,1.0,200.42513863216266,-33.899429999999995,151.1752,True,2,1.0,1.0,1.0,246.0,123.0,1,0.0,3,73,5,5,100.0,10.0,1,1,0,0.85,61,False,False,False,False,False,14,-1438.680493396416
8968,False,2014,207.87734241908007,3.0,3.0,247.59587955625992,-33.88726,151.27528,False,2,1.0,1.0,1.0,0.0,49.0,1,33.0,2,14,17,0,100.0,10.0,3,0,3,0.31,61,False,False,False,False,False,17,780.6216530485359
2594,False,2016,207.87734241908007,1.0,1.0,202.7209026128266,-33.95305,151.15435,False,1,1.0,1.0,1.0,0.0,0.0,1,0.0,1,70,202,89,99.0,10.0,1,0,1,7.49,61,False,False,False,False,False,24,-1454.6752196225461
5494,False,2016,207.87734241908007,3.0,3.0,178.59622641509435,-33.95946,151.09305,False,2,1.0,1.0,1.0,0.0,0.0,1,33.0,1,363,11,11,98.0,9.0,3,0,3,0.95,61,False,False,False,False,False,19,-1408.6989949855467
6437,False,2012,207.87734241908007,3.0,3.0,202.7209026128266,-33.88643,151.26849,False,2,1.0,1.0,1.0,328.0,74.0,1,0.0,3,62,8,5,100.0,10.0,3,1,2,0.1,61,False,False,False,False,False,28,-1228.7568584773423
5506,False,2019,207.87734241908007,1.0,1.0,308.09090909090907,-34.06876,151.00846,False,3,1.0,2.0,2.0,0.0,49.0,2,25.0,2,141,13,13,98.0,10.0,1,0,1,2.77,61,False,False,False,False,False,45,780.5917757832382
2949,False,2014,171.35,2.0,2.0,247.59587955625992,-33.88491,151.20787,False,2,1.0,1.0,1.0,0.0,49.0,1,0.0,1,362,2,2,100.0,10.0,2,0,2,0.17,61,False,False,False,False,False,19,780.5981007142025
9200,True,2017,207.87734241908007,4.0,4.0,61.0,-33.88857,151.2122,False,2,3.0,1.0,1.0,0.0,16.0,1,16.0,1,42,78,70,96.0,10.0,4,0,4,5.71,61,False,False,False,True,False,37,780.620708710741
109,False,2012,207.87734241908007,4.0,4.0,200.42513863216266,-33.68283,151.10441,False,3,3.0,1.0,2.0,0.0,30.0,1,49.0,1,364,95,2,83.0,9.0,4,0,4,1.21,61,False,False,False,False,False,10,780.5999777415499
2352,False,2015,207.87734241908007,1.0,1.0,188.5,-33.79919,151.1372,False,2,1.0,1.0,1.0,0.0,0.0,1,41.0,2,295,52,12,97.0,10.0,1,0,1,1.4,61,False,False,False,True,False,20,-1068.7944366410106
5594,True,2015,207.87734241908007,6.0,6.0,217.50485436893203,-33.875,151.27542,False,2,1.5,1.0,1.0,328.0,66.0,1,41.0,5,307,14,6,99.0,10.0,6,2,4,0.46,61,False,False,False,False,False,32,780.6063035592506
2813,False,2017,207.87734241908007,4.0,4.0,190.42857142857142,-33.87983,151.18167,False,2,2.0,1.0,1.0,246.0,25.0,1,33.0,7,365,1,1,40.0,10.0,2,0,2,0.12,61,False,False,False,True,False,25,-738.909438842492
6323,False,2016,207.87734241908007,2.0,2.0,176.9078014184397,-33.78474,151.09265,False,2,2.5,1.0,2.0,0.0,66.0,1,33.0,1,165,22,12,97.0,9.0,2,0,2,1.02,61,False,False,False,False,False,47,780.6065094747462
2404,False,2016,207.87734241908007,1.0,1.0,202.7209026128266,-33.92326,151.09226,True,2,1.0,1.0,1.0,0.0,0.0,1,0.0,7,0,1,1,100.0,10.0,1,1,0,0.43,61,False,False,False,False,False,16,780.6328189142342
9151,False,2015,207.87734241908007,1.0,1.0,188.5,-33.82059,151.2055,False,1,1.0,1.0,1.0,1639.0,90.0,1,0.0,1,356,38,13,96.0,10.0,1,0,1,0.84,61,False,False,False,False,False,20,780.6002745047973
9152,False,2014,207.87734241908007,3.0,3.0,247.59587955625992,-33.88687,151.27573999999998,False,2,1.0,1.0,1.0,0.0,49.0,1,33.0,1,10,30,1,97.0,10.0,3,0,3,0.69,61,False,False,False,False,False,21,780.6216326233423
3484,False,2017,207.87734241908007,10.0,10.0,190.49040307101728,-33.71445,150.92752,False,1,2.0,1.0,1.0,328.0,41.0,1,41.0,2,365,1,1,100.0,10.0,3,0,3,0.91,61,False,False,False,True,False,34,780.5922404590482
9554,False,2018,207.87734241908007,11.0,11.0,193.44848484848484,-33.847640000000006,151.07189,False,2,1.0,1.0,1.0,490.00000000000006,66.0,1,49.0,2,0,11,11,80.0,9.0,9,0,9,0.98,61,False,False,False,True,False,38,-1408.66778122093
8131,True,2018,207.87734241908007,4.0,4.0,190.49040307101728,-33.92995,151.196,False,2,1.0,1.0,1.0,0.0,33.0,1,33.0,1,90,6,6,60.0,9.0,4,0,4,0.72,61,False,False,False,True,False,8,780.5924521013868
7170,False,2019,207.87734241908007,1.0,1.0,190.49040307101728,-33.89638,151.11111,True,2,1.0,1.0,2.0,0.0,123.0,1,0.0,2,0,1,1,80.0,10.0,1,1,0,1.0,61,False,False,False,False,False,21,780.6212064124209
7160,False,2016,207.87734241908007,2.0,2.0,247.59587955625992,-33.90341,151.17418,False,1,1.0,1.0,2.0,0.0,49.0,1,82.0,2,80,50,19,98.0,10.0,2,1,1,1.57,61,False,False,False,False,False,30,-1408.6939182487522
9754,True,2016,232.2622950819672,1.0,1.0,179.28947368421052,-33.7503,151.11943,True,2,1.0,1.0,1.0,1639.0,0.0,1,0.0,90,128,2,2,100.0,10.0,1,1,0,0.79,61,False,False,False,True,False,21,780.6897169676604
9594,False,2015,207.87734241908007,1.0,1.0,197.92198581560282,-33.694379999999995,151.28833,True,3,1.0,2.0,2.0,0.0,49.0,2,33.0,3,6,4,4,100.0,10.0,1,1,0,0.91,61,False,False,False,False,False,71,-1412.69400365808
7377,False,2016,207.87734241908007,1.0,1.0,307.20512820512823,-33.905190000000005,151.21302,False,1,1.0,1.0,1.0,819.9999999999999,82.0,1,0.0,3,201,4,4,100.0,10.0,1,0,1,0.57,61,False,False,False,True,False,19,780.6196846918114
3401,True,2017,207.87734241908007,14.0,14.0,193.44848484848484,-33.88405,151.21326000000002,False,2,1.0,1.0,1.0,819.9999999999999,97.0,1,0.0,1,133,37,33,97.0,10.0,6,3,3,2.75,61,False,False,False,False,False,23,780.6098943126448
1698,True,2016,207.87734241908007,1.0,1.0,182.41509433962264,-33.80368,150.99317,False,2,1.0,1.0,1.0,0.0,0.0,2,33.0,1,333,19,8,98.0,9.0,1,0,1,1.13,61,False,False,False,False,False,34,780.6084436976142
8089,False,2015,154.9,2.0,2.0,247.59587955625992,-33.78645,151.25574,False,2,2.0,1.0,1.0,0.0,16.0,1,41.0,2,38,11,4,91.0,9.0,3,0,3,0.37,61,False,False,False,False,False,51,-1288.725159120181
7340,False,2012,207.87734241908007,2.0,2.0,204.5595238095238,-33.89392,151.27196999999998,False,1,1.0,1.0,1.0,328.0,49.0,1,0.0,3,126,128,21,94.0,10.0,2,0,2,1.51,61,False,False,False,False,False,11,-1268.73766612091
9715,True,2014,207.87734241908007,3.0,3.0,237.06749555950267,-33.89114,151.20763,False,3,1.5,1.0,2.0,0.0,90.0,1,20.0,2,57,2,2,70.0,10.0,3,0,3,0.21,61,False,False,False,False,False,13,-1412.6918260415475
4544,False,2015,207.87734241908007,1.0,1.0,131.0952380952381,-33.92251,151.10313,False,2,1.0,1.0,1.0,0.0,33.0,1,0.0,1,44,23,16,99.0,10.0,1,0,1,0.63,61,False,False,False,False,False,62,-1288.7271152285891
21,False,2014,227.94736842105263,1.0,1.0,247.59587955625992,-33.91293,151.15397,False,2,1.0,1.0,1.0,0.0,0.0,1,49.0,2,0,33,33,99.0,10.0,1,0,1,4.71,61,False,False,False,False,False,19,-1406.6942948122603
9474,False,2018,167.73684210526315,3.0,3.0,210.02272727272728,-33.95069,151.23044,False,4,1.0,2.0,2.0,574.0,123.0,2,66.0,1,218,22,14,99.0,10.0,3,0,3,1.43,61,False,False,False,False,False,35,780.6155252629896
4410,False,2013,207.87734241908007,13.0,13.0,237.06749555950267,-33.88412,151.18163,False,1,6.0,1.0,1.0,0.0,41.0,1,0.0,60,257,9,6,100.0,9.0,13,0,13,0.66,61,False,False,False,True,False,20,780.629923499005
1473,False,2012,207.87734241908007,4.0,4.0,200.42513863216266,-33.75882,151.1464,False,1,1.0,1.0,1.0,492.0,33.0,1,0.0,2,0,2,0,90.0,9.0,2,0,2,0.1,61,False,False,False,False,False,14,780.607980218055
4169,False,2015,207.87734241908007,6.0,6.0,217.50485436893203,-33.87483,151.27657,False,2,1.0,1.0,1.0,246.0,56.99999999999999,1,41.0,2,342,11,1,95.0,9.0,6,2,4,0.5,61,False,False,False,False,False,31,-1068.8068290953622
3599,False,2016,207.87734241908007,31.0,31.0,61.0,-33.8071,151.16285,False,2,1.5,1.0,1.0,0.0,0.0,2,49.0,2,0,5,5,92.0,10.0,6,0,2,1.09,61,False,False,False,False,False,16,-1348.6963149492053
1269,False,2015,167.73684210526315,1.0,1.0,180.2608695652174,-33.96617,151.13423999999998,False,2,1.0,1.0,1.0,380.0,16.0,2,49.0,2,0,27,14,91.0,9.0,1,0,1,0.88,61,False,False,False,False,False,32,780.6242838045839
7098,False,2013,207.87734241908007,2.0,2.0,202.7209026128266,-33.82653,151.07842,False,2,1.0,1.0,1.0,1639.0,82.0,1,33.0,1,21,6,6,100.0,10.0,1,0,1,0.93,61,False,False,False,False,False,19,780.6057505722628
9779,False,2015,207.87734241908007,2.0,2.0,192.99492385786803,-33.8982,151.25149,False,2,1.0,1.0,1.0,0.0,33.0,1,0.0,1,150,39,39,96.0,10.0,2,1,1,3.74,61,False,False,False,False,False,28,-1388.6940201140121
1446,True,2015,207.87734241908007,4.0,4.0,190.49040307101728,-34.02896,151.10228999999998,False,2,1.0,1.0,1.0,246.0,0.0,1,0.0,1,0,15,15,97.0,9.0,3,0,3,4.05,61,False,False,False,True,False,15,780.6255419426204
6475,False,2016,207.87734241908007,5.0,5.0,117.0,-33.823570000000004,151.10349,False,2,3.0,1.0,1.0,484.0,48.0,1,40.0,1,203,15,0,88.0,9.0,5,0,5,0.45,62,False,False,True,False,False,16,-1068.786907395185
8955,False,2016,207.87734241908007,11.0,11.0,197.92198581560282,-33.8871,151.16711,False,3,1.0,1.0,2.0,484.0,73.0,2,16.0,7,0,9,2,91.0,9.0,12,0,12,0.29,62,False,False,False,False,False,20,-738.8977358658348
9456,False,2012,207.87734241908007,2.0,2.0,178.59622641509435,-33.88537,151.26939,False,1,1.0,1.0,1.0,0.0,32.0,1,32.0,3,58,23,4,96.0,10.0,2,1,1,0.51,62,False,False,False,True,False,8,-1388.6997241280696
1978,False,2016,207.87734241908007,4.0,4.0,197.92198581560282,-33.8916,151.19682,False,2,1.5,1.0,1.0,0.0,23.0,1,24.0,1,74,25,25,96.0,10.0,3,0,3,3.79,62,False,False,False,True,False,31,780.6155620737009
5127,False,2016,167.73684210526315,5.0,5.0,193.44848484848484,-33.792770000000004,151.25685,False,3,2.0,2.0,2.0,0.0,32.0,1,52.0,1,193,6,6,87.0,10.0,5,1,4,0.93,62,False,False,False,False,False,18,780.602934998968
5942,True,2017,191.1764705882353,10.0,10.0,210.69677419354838,-33.78763,151.12489,False,2,1.0,1.0,1.0,323.0,81.0,1,32.0,1,122,48,16,95.0,9.0,10,0,10,1.72,62,False,False,False,False,False,27,780.6208992450736
468,False,2014,207.87734241908007,1.0,1.0,141.75,-33.92884,151.15371000000002,True,2,1.0,1.0,1.0,484.0,81.0,1,0.0,2,3,2,2,100.0,10.0,1,1,0,1.28,62,False,True,False,False,False,23,780.6278030218392
4874,True,2015,207.87734241908007,2.0,2.0,202.7209026128266,-34.01506,151.06799999999998,False,1,1.0,1.0,1.0,0.0,32.0,1,24.0,2,171,29,13,96.0,10.0,2,0,2,1.38,62,False,False,False,False,False,31,780.6024098451884
3512,False,2018,167.73684210526315,3.0,3.0,210.02272727272728,-33.94893,151.2288,False,6,1.0,3.0,3.0,556.0,79.0,2,71.0,1,365,10,5,96.0,9.0,3,0,3,0.67,63,False,False,False,False,False,34,780.5990251178098
9686,True,2016,207.87734241908007,2.0,2.0,247.59587955625992,-33.89412,151.2646,False,1,1.0,1.0,1.0,0.0,79.0,1,0.0,2,88,11,2,100.0,10.0,2,0,2,0.35,63,False,False,False,False,False,35,780.598429582647
7976,False,2017,207.87734241908007,83.0,83.0,246.6153846153846,-33.89447,151.20103999999998,False,3,1.0,1.0,2.0,316.0,70.0,2,30.0,3,191,45,45,88.0,9.0,9,5,4,3.75,63,False,False,False,False,False,32,778.5982327433686
6807,True,2013,207.87734241908007,1.0,1.0,247.59587955625992,-33.82341,151.01758,False,2,1.0,1.0,1.0,0.0,16.0,1,0.0,1,177,56,40,99.0,10.0,1,0,1,3.39,63,False,False,False,False,False,41,-1448.7051911201713
1736,False,2017,207.87734241908007,1.0,1.0,200.42513863216266,-33.75428,151.29545,False,1,1.0,1.0,1.0,0.0,0.0,1,159.0,1,303,20,11,96.0,10.0,1,0,1,0.83,63,False,False,False,False,False,14,-1406.7110102957683
1025,True,2017,207.87734241908007,2.0,2.0,131.0952380952381,-33.8693,151.19142,False,2,1.0,1.0,1.0,317.0,48.0,1,0.0,60,84,4,2,93.0,9.0,2,0,2,0.16,63,False,False,False,False,False,18,780.6355860210784
8600,False,2017,167.73684210526315,6.0,6.0,246.8955223880597,-33.80117,151.06446,False,2,1.5,1.0,1.0,0.0,79.0,1,17.0,2,362,13,2,97.0,9.0,6,0,6,0.68,63,False,False,False,False,False,22,780.5970240732568
2989,False,2015,207.87734241908007,1.0,1.0,178.59622641509435,-33.81498,151.0169,False,2,1.0,1.0,1.0,317.0,63.0,1,24.0,6,86,25,7,98.0,9.0,1,0,1,0.93,63,False,False,False,True,False,37,-1426.6867107302844
6740,False,2015,207.87734241908007,1.0,1.0,150.13636363636363,-33.82972,151.0752,False,2,1.0,1.0,2.0,308.0,138.0,1,0.0,2,222,18,0,96.0,10.0,1,0,1,0.49,65,False,False,False,False,False,54,780.6142929655236
7921,False,2014,207.87734241908007,1.0,1.0,210.69677419354838,-33.88981,151.27424,False,2,1.0,1.0,1.0,0.0,0.0,1,0.0,2,34,4,4,100.0,10.0,1,0,1,4.0,65,False,False,False,True,False,9,-1454.6737317134812
8866,False,2016,207.87734241908007,2.0,2.0,190.49040307101728,-33.76037,150.877,False,4,3.0,3.0,3.0,10769.0,38.0,1,38.0,2,86,1,1,80.0,10.0,1,0,1,0.47,65,False,False,False,False,False,27,-1288.7394614871341
2611,False,2014,207.87734241908007,3.0,3.0,238.0,-33.89266,151.20166,False,2,1.5,1.0,1.0,0.0,0.0,1,15.0,1,58,56,56,93.0,10.0,1,0,1,5.15,65,False,False,False,False,False,24,-1408.6866393988068
4104,True,2019,207.87734241908007,2.0,2.0,190.49040307101728,-33.90526,151.21075,False,2,1.0,1.0,1.0,0.0,46.0,1,46.0,2,55,1,1,100.0,10.0,2,1,1,1.0,65,False,False,False,True,False,15,-1438.700481191994
8847,True,2014,207.87734241908007,3.0,3.0,227.12709030100334,-33.886990000000004,151.27943,False,1,1.0,1.0,1.0,222.00000000000003,109.0,1,0.0,2,5,11,0,98.0,10.0,3,2,1,0.38,65,False,False,False,False,False,18,-1428.675972580139
1580,False,2014,207.87734241908007,1.0,1.0,247.59587955625992,-33.89212,151.25513,False,1,1.0,1.0,1.0,769.0,77.0,1,0.0,4,180,28,12,98.0,10.0,1,0,1,0.94,65,False,False,False,False,False,17,-1426.706299403387
2120,False,2013,548.3333333333334,2.0,2.0,176.9078014184397,-33.87593,151.18487,True,2,1.0,0.0,1.0,0.0,77.0,1,0.0,2,0,2,0,100.0,10.0,1,1,0,0.13,65,False,False,False,False,True,19,780.6083874776771
8268,False,2012,207.87734241908007,15.0,15.0,200.42513863216266,-33.89031,151.2053,False,3,2.0,1.0,2.0,0.0,77.0,1,18.0,3,30,26,2,68.0,9.0,14,0,14,0.49,65,False,False,False,False,False,21,-1398.685753448474
1955,False,2014,207.87734241908007,1.0,1.0,202.7209026128266,-33.78624,151.19322,False,1,1.0,1.0,1.0,923.0,54.0,1,62.0,1,365,10,1,96.0,10.0,1,0,1,0.21,65,False,False,False,False,False,26,780.5970749563139
3886,False,2015,74.33333333333333,6.0,6.0,247.59587955625992,-33.94956,151.22932,False,3,1.0,1.0,1.0,462.0,85.0,2,38.0,1,365,15,0,93.0,9.0,6,0,6,0.35,65,False,False,False,False,False,12,780.5838634450606
7783,False,2015,207.87734241908007,2.0,2.0,247.59587955625992,-33.74885,150.95851000000002,False,1,1.0,1.0,1.0,308.0,18.0,1,0.0,1,269,17,4,98.0,9.0,2,0,2,0.41,65,False,False,False,False,False,35,-738.9252117440066
6669,False,2016,207.87734241908007,2.0,2.0,65.0,-33.90551,151.21107,False,2,1.0,1.0,2.0,0.0,106.0,1,0.0,1,0,10,10,91.0,10.0,1,0,1,1.33,65,False,False,False,False,False,33,780.628538315261
7479,False,2014,207.87734241908007,1.0,1.0,192.99492385786803,-33.87182,151.22371,True,2,1.0,0.0,1.0,0.0,77.0,1,0.0,1,43,1,1,100.0,10.0,1,1,0,1.0,65,False,False,False,False,True,20,-1406.676041580724
4208,False,2013,207.87734241908007,8.0,8.0,200.42513863216266,-33.925,151.25601,False,2,3.0,1.0,1.0,0.0,46.0,1,0.0,2,0,12,8,97.0,10.0,6,0,6,0.6,65,False,False,False,True,False,20,-1284.711661084256
7597,False,2017,207.87734241908007,1.0,1.0,182.44444444444446,-33.72187,151.29188,True,5,1.0,2.0,3.0,769.0,115.0,2,38.0,2,84,37,37,97.0,10.0,1,1,0,3.27,65,False,False,False,False,False,41,-1288.7359239097177
4087,False,2012,207.87734241908007,3.0,3.0,202.7209026128266,-33.84553,151.20369,False,2,2.0,1.0,1.0,0.0,45.0,1,28.000000000000004,3,16,2,2,100.0,10.0,3,0,3,2.0,65,False,False,False,False,False,15,-1408.6759601831686
8508,False,2017,207.87734241908007,1.0,1.0,237.06749555950267,-33.81662,150.99901,False,2,1.0,1.0,1.0,308.0,46.0,1,31.0,2,139,74,27,99.0,10.0,1,0,1,2.98,65,False,False,False,False,False,33,-1454.688079995522
1615,False,2013,207.87734241908007,1.0,1.0,190.41855670103092,-33.75455,151.29286000000002,False,2,1.0,1.0,1.0,0.0,0.0,1,15.0,3,179,12,3,100.0,10.0,2,1,1,0.47,65,False,False,False,False,False,11,-1438.6901943743883
2265,False,2012,207.87734241908007,4.0,4.0,200.42513863216266,-33.6832,151.10261,False,4,3.0,1.0,2.0,0.0,28.000000000000004,1,46.0,1,364,28,1,93.0,9.0,4,0,4,0.35,65,False,False,False,False,False,15,780.5982011540532
8126,False,2018,207.87734241908007,1.0,1.0,267.39325842696627,-33.87319,151.18461000000002,False,2,1.0,1.0,1.0,0.0,31.0,1,23.0,3,70,7,7,100.0,10.0,1,0,1,0.69,65,False,False,False,False,False,29,780.609817365638
1037,False,2018,207.87734241908007,3.0,3.0,190.42857142857142,-33.76128,151.15137,False,2,1.5,1.0,2.0,0.0,38.0,1,15.0,1,316,4,4,100.0,10.0,3,0,3,1.64,65,False,False,False,False,False,28,780.6095655161741
2784,True,2014,207.87734241908007,4.0,4.0,178.59622641509435,-33.896159999999995,151.17872,False,2,1.5,1.0,1.0,385.0,38.0,1,0.0,2,0,8,7,98.0,10.0,3,0,3,0.58,65,False,False,False,False,False,27,780.6270307935569
750,False,2013,207.87734241908007,5.0,5.0,200.42513863216266,-33.9004,151.17633,False,2,2.0,1.0,1.0,231.0,37.0,2,46.0,2,15,246,50,88.0,10.0,4,0,4,4.52,65,False,False,False,False,False,20,-1408.685733552179
9021,True,2017,207.87734241908007,4.0,4.0,178.59622641509435,-33.73838,151.00488,False,2,1.0,1.0,1.0,0.0,46.0,2,31.0,1,129,20,12,97.0,9.0,4,1,3,1.08,65,False,False,False,False,False,34,-1108.7983240865492
5698,True,2016,207.87734241908007,9.0,9.0,231.26506024096386,-33.84402,151.0292,False,2,2.0,0.0,1.0,231.0,23.0,2,77.0,1,177,4,2,90.0,10.0,10,0,10,0.27,65,False,False,False,False,False,18,780.5940672099179
9226,False,2018,154.9,5.0,5.0,190.49040307101728,-33.80498,151.15278,False,1,1.5,1.0,2.0,308.0,77.0,1,69.0,1,343,2,2,90.0,10.0,5,1,4,0.17,65,False,False,False,True,False,50,780.6004440565963
675,False,2014,207.87734241908007,2.0,2.0,185.57831325301206,-33.89493,151.08489,False,1,1.0,1.0,1.0,0.0,31.0,1,0.0,1,91,1,1,100.0,10.0,2,0,2,0.08,65,False,False,False,False,False,17,780.5890985166728
4372,True,2014,207.87734241908007,1.0,1.0,227.12709030100334,-33.863640000000004,151.1794,False,2,1.0,1.0,1.0,0.0,92.0,1,0.0,2,339,58,4,96.0,10.0,1,0,1,0.98,65,False,False,False,False,False,25,780.6030767939611
3346,False,2017,167.73684210526315,2.0,2.0,229.58333333333334,-33.79564,151.27382,False,3,1.0,1.0,2.0,231.0,38.0,1,0.0,5,57,6,6,97.0,10.0,2,0,2,1.37,65,False,False,False,False,False,48,-1412.6810060667128
5493,True,2016,207.87734241908007,2.0,2.0,178.59622641509435,-33.75,150.69717,False,2,1.0,1.0,1.0,0.0,15.0,1,15.0,1,337,43,43,99.0,10.0,2,1,1,5.61,65,False,False,False,True,False,31,780.6034956829444
5497,False,2015,207.87734241908007,2.0,2.0,246.8955223880597,-33.932790000000004,150.83771000000002,False,1,1.0,1.0,1.0,0.0,38.0,1,31.0,1,180,6,6,100.0,10.0,2,0,2,0.61,65,False,False,False,False,False,17,-1440.7160847637529
3025,False,2018,207.87734241908007,3.0,3.0,190.42857142857142,-33.763290000000005,151.15143,False,2,1.5,1.0,2.0,0.0,38.0,1,15.0,1,335,1,1,100.0,8.0,3,0,3,0.41,65,False,False,False,False,False,29,780.5992788299098
3981,False,2012,207.87734241908007,2.0,2.0,188.5,-33.88333,151.22096000000002,False,2,2.0,1.0,1.0,0.0,77.0,1,15.0,14,0,26,0,99.0,10.0,2,0,2,0.63,65,False,False,False,False,False,42,-1330.687902983473
5562,True,2017,207.87734241908007,1.0,1.0,231.26506024096386,-33.95245,151.24307,False,2,1.0,1.0,1.0,0.0,0.0,1,0.0,1,107,28,14,96.0,10.0,1,0,1,1.18,65,False,False,False,False,False,19,-1406.703590616585
3971,False,2013,207.87734241908007,1.0,1.0,247.59587955625992,-33.87818,151.21992,False,3,1.0,1.0,1.0,462.0,45.0,2,62.0,2,263,37,24,97.0,10.0,1,0,1,1.36,65,False,False,False,True,False,31,780.6011990416526
4396,False,2017,207.87734241908007,1.0,1.0,182.41509433962264,-33.887240000000006,151.27276,False,2,1.0,1.0,1.0,308.0,85.0,1,46.0,1,19,14,14,100.0,10.0,1,0,1,1.27,65,False,False,False,False,False,16,780.6113344801081
5104,False,2016,207.87734241908007,17.0,17.0,178.59622641509435,-33.8748,151.22637,False,1,1.0,1.0,1.0,769.0,77.0,1,0.0,5,306,15,15,97.0,10.0,16,0,16,1.23,65,False,False,False,False,True,21,-1288.715534313923
5157,False,2014,207.87734241908007,1.0,1.0,202.7209026128266,-33.92123,151.25628,False,2,1.0,1.0,1.0,0.0,154.0,2,31.0,1,365,7,6,97.0,10.0,1,0,1,0.54,65,False,False,False,False,False,13,780.5973333936959
2386,False,2017,207.87734241908007,4.0,4.0,202.7209026128266,-33.97099,150.90022,False,2,1.0,1.0,1.0,0.0,23.0,1,11.0,1,262,33,15,93.0,9.0,4,0,4,1.63,66,False,False,False,False,False,20,780.6010197579819
2818,False,2015,167.73684210526315,2.0,2.0,178.59622641509435,-33.918820000000004,151.25292,False,2,1.0,1.0,1.0,0.0,30.0,1,0.0,21,193,21,4,92.0,10.0,1,0,1,0.77,66,False,False,False,False,False,32,780.6098696098627
3258,False,2017,207.87734241908007,4.0,4.0,202.7209026128266,-33.79551,151.17224,False,3,2.0,1.0,1.0,0.0,45.0,1,38.0,1,155,22,7,95.0,9.0,4,0,4,1.1,66,False,False,False,False,False,32,780.6048338876441
2646,False,2011,207.87734241908007,2.0,2.0,227.12709030100334,-33.9032,151.20648,False,2,1.0,1.0,1.0,303.0,61.0,1,30.0,2,347,134,4,95.0,10.0,2,0,2,1.56,66,False,False,False,False,False,32,780.5947810132157
6864,False,2016,207.87734241908007,1.0,1.0,194.28571428571428,-33.82648,151.07796000000002,False,3,1.0,1.0,1.0,1364.0,42.0,1,42.0,1,293,17,15,94.0,10.0,1,0,1,1.27,66,False,False,False,False,False,50,780.6187629271375
3162,False,2014,207.87734241908007,1.0,1.0,247.59587955625992,-33.894220000000004,151.2513,False,1,1.0,1.0,1.0,530.0,53.0,1,0.0,2,30,18,13,98.0,10.0,1,0,1,0.59,66,False,False,False,True,False,17,-1454.6612490497628
9500,False,2018,207.87734241908007,1.0,1.0,267.39325842696627,-33.93186,151.15338,False,2,1.0,1.0,1.0,0.0,66.0,1,51.0,1,86,27,27,99.0,10.0,1,0,1,2.76,68,False,False,False,False,False,45,-1440.7077555777716
